Transaction,Item,date_time,period_day,weekday_weekend,day_of_week
2993,Bread,12/11/2016 11:43,morning,weekend,Sunday
2994,Medialuna,12/11/2016 11:47,morning,weekend,Sunday
2994,Scone,12/11/2016 11:47,morning,weekend,Sunday
2994,Coffee,12/11/2016 11:47,morning,weekend,Sunday
2994,Coffee,12/11/2016 11:47,morning,weekend,Sunday
2995,Bread,12/11/2016 11:57,morning,weekend,Sunday
2996,Farm House,12/11/2016 12:00,afternoon,weekend,Sunday
2996,Coffee,12/11/2016 12:00,afternoon,weekend,Sunday
2996,Medialuna,12/11/2016 12:00,afternoon,weekend,Sunday
2996,Bread,12/11/2016 12:00,afternoon,weekend,Sunday
2997,Smoothies,12/11/2016 12:06,afternoon,weekend,Sunday
2998,Coffee,12/11/2016 12:07,afternoon,weekend,Sunday
3000,Medialuna,12/11/2016 12:45,afternoon,weekend,Sunday
3000,Coffee,12/11/2016 12:45,afternoon,weekend,Sunday
3001,Mineral water,12/11/2016 12:47,afternoon,weekend,Sunday
3002,Bread,12/11/2016 12:59,afternoon,weekend,Sunday
3002,Mineral water,12/11/2016 12:59,afternoon,weekend,Sunday
3002,Hot chocolate,12/11/2016 12:59,afternoon,weekend,Sunday
3003,Sandwich,12/11/2016 13:02,afternoon,weekend,Sunday
3003,Tea,12/11/2016 13:02,afternoon,weekend,Sunday
3004,Coffee,12/11/2016 13:05,afternoon,weekend,Sunday
3004,Cookies,12/11/2016 13:05,afternoon,weekend,Sunday
3005,Alfajores,12/11/2016 13:08,afternoon,weekend,Sunday
3005,Alfajores,12/11/2016 13:08,afternoon,weekend,Sunday
3006,Vegan mincepie,12/11/2016 13:33,afternoon,weekend,Sunday
3006,Bread,12/11/2016 13:33,afternoon,weekend,Sunday
3006,Coffee,12/11/2016 13:33,afternoon,weekend,Sunday
3007,Coffee,12/11/2016 13:34,afternoon,weekend,Sunday
3008,Medialuna,12/11/2016 13:42,afternoon,weekend,Sunday
3009,Coffee,12/11/2016 13:43,afternoon,weekend,Sunday
3009,Frittata,12/11/2016 13:43,afternoon,weekend,Sunday
3009,Toast,12/11/2016 13:43,afternoon,weekend,Sunday
3010,Coffee,12/11/2016 13:51,afternoon,weekend,Sunday
3010,Hot chocolate,12/11/2016 13:51,afternoon,weekend,Sunday
3010,Muffin,12/11/2016 13:51,afternoon,weekend,Sunday
3011,Coffee,12/11/2016 13:54,afternoon,weekend,Sunday
3011,Scandinavian,12/11/2016 13:54,afternoon,weekend,Sunday
3013,Bakewell,12/11/2016 14:21,afternoon,weekend,Sunday
3013,Tea,12/11/2016 14:21,afternoon,weekend,Sunday
3015,Coffee,12/11/2016 14:29,afternoon,weekend,Sunday
3017,Frittata,12/11/2016 14:32,afternoon,weekend,Sunday
3017,Coffee,12/11/2016 14:32,afternoon,weekend,Sunday
3018,Scandinavian,12/11/2016 15:04,afternoon,weekend,Sunday
3019,Coffee,12/11/2016 15:16,afternoon,weekend,Sunday
3019,Coffee,12/11/2016 15:16,afternoon,weekend,Sunday
3020,Coffee,12/11/2016 15:26,afternoon,weekend,Sunday
3020,Tea,12/11/2016 15:26,afternoon,weekend,Sunday
3021,Scandinavian,12/11/2016 15:27,afternoon,weekend,Sunday
3022,Bread,12/11/2016 15:48,afternoon,weekend,Sunday
3023,Tea,12/12/2016 8:51,morning,weekday,Monday
3024,Bread,12/12/2016 8:52,morning,weekday,Monday
3025,Bread,12/12/2016 8:54,morning,weekday,Monday
3025,Medialuna,12/12/2016 8:54,morning,weekday,Monday
3026,Pastry,12/12/2016 8:58,morning,weekday,Monday
3026,Toast,12/12/2016 8:58,morning,weekday,Monday
3026,Coffee,12/12/2016 8:58,morning,weekday,Monday
3027,Coffee,12/12/2016 9:02,morning,weekday,Monday
3027,Pastry,12/12/2016 9:02,morning,weekday,Monday
3028,Tea,12/12/2016 9:13,morning,weekday,Monday
3029,Coffee,12/12/2016 9:28,morning,weekday,Monday
3029,Toast,12/12/2016 9:28,morning,weekday,Monday
3030,Coffee,12/12/2016 10:00,morning,weekday,Monday
3031,Jam,12/12/2016 10:09,morning,weekday,Monday
3031,Coffee,12/12/2016 10:09,morning,weekday,Monday
3031,Hot chocolate,12/12/2016 10:09,morning,weekday,Monday
3031,Toast,12/12/2016 10:09,morning,weekday,Monday
3032,Coffee,12/12/2016 10:16,morning,weekday,Monday
3032,Sandwich,12/12/2016 10:16,morning,weekday,Monday
3033,Bread,12/12/2016 10:36,morning,weekday,Monday
3033,Tea,12/12/2016 10:36,morning,weekday,Monday
3033,Bakewell,12/12/2016 10:36,morning,weekday,Monday
3033,Alfajores,12/12/2016 10:36,morning,weekday,Monday
3034,Bread,12/12/2016 10:38,morning,weekday,Monday
3034,Coffee,12/12/2016 10:38,morning,weekday,Monday
3034,Cake,12/12/2016 10:38,morning,weekday,Monday
3035,Bread,12/12/2016 11:14,morning,weekday,Monday
3036,Bread,12/12/2016 11:23,morning,weekday,Monday
3037,Coffee,12/12/2016 11:29,morning,weekday,Monday
3037,Coffee,12/12/2016 11:29,morning,weekday,Monday
3037,Bakewell,12/12/2016 11:29,morning,weekday,Monday
3037,Cake,12/12/2016 11:29,morning,weekday,Monday
3038,Bread,12/12/2016 11:30,morning,weekday,Monday
3039,Coffee,12/12/2016 11:31,morning,weekday,Monday
3039,Medialuna,12/12/2016 11:31,morning,weekday,Monday
3040,Bread,12/12/2016 11:54,morning,weekday,Monday
3041,Bread,12/12/2016 11:57,morning,weekday,Monday
3041,Vegan mincepie,12/12/2016 11:57,morning,weekday,Monday
3042,Coffee,12/12/2016 12:17,afternoon,weekday,Monday
3042,Bread,12/12/2016 12:17,afternoon,weekday,Monday
3042,Vegan mincepie,12/12/2016 12:17,afternoon,weekday,Monday
3042,Cake,12/12/2016 12:17,afternoon,weekday,Monday
3043,Bread,12/12/2016 12:22,afternoon,weekday,Monday
3044,Sandwich,12/12/2016 12:23,afternoon,weekday,Monday
3045,Pastry,12/12/2016 12:35,afternoon,weekday,Monday
3045,Bread,12/12/2016 12:35,afternoon,weekday,Monday
3046,Cake,12/12/2016 12:55,afternoon,weekday,Monday
3046,Vegan mincepie,12/12/2016 12:55,afternoon,weekday,Monday
3046,Coffee,12/12/2016 12:55,afternoon,weekday,Monday
3046,Coffee,12/12/2016 12:55,afternoon,weekday,Monday
3046,Mineral water,12/12/2016 12:55,afternoon,weekday,Monday
3046,Mineral water,12/12/2016 12:55,afternoon,weekday,Monday
3047,Jam,12/12/2016 12:59,afternoon,weekday,Monday
3048,Bread,12/12/2016 13:18,afternoon,weekday,Monday
3049,Frittata,12/12/2016 13:24,afternoon,weekday,Monday
3049,Coffee,12/12/2016 13:24,afternoon,weekday,Monday
3050,Coffee,12/12/2016 13:48,afternoon,weekday,Monday
3050,Coffee,12/12/2016 13:48,afternoon,weekday,Monday
3051,Bread,12/12/2016 13:55,afternoon,weekday,Monday
3052,Sandwich,12/12/2016 13:56,afternoon,weekday,Monday
3053,Sandwich,12/12/2016 13:59,afternoon,weekday,Monday
3053,Bread,12/12/2016 13:59,afternoon,weekday,Monday
3053,Truffles,12/12/2016 13:59,afternoon,weekday,Monday
3053,Coffee,12/12/2016 13:59,afternoon,weekday,Monday
3054,Tea,12/12/2016 14:02,afternoon,weekday,Monday
3054,Toast,12/12/2016 14:02,afternoon,weekday,Monday
3055,Coffee,12/12/2016 14:08,afternoon,weekday,Monday
3056,Cake,12/12/2016 14:09,afternoon,weekday,Monday
3058,Coffee,12/12/2016 14:12,afternoon,weekday,Monday
3058,Bread,12/12/2016 14:12,afternoon,weekday,Monday
3058,Bread,12/12/2016 14:12,afternoon,weekday,Monday
3058,Bread,12/12/2016 14:12,afternoon,weekday,Monday
3059,Fudge,12/12/2016 15:01,afternoon,weekday,Monday
3060,Jam,12/12/2016 15:09,afternoon,weekday,Monday
3060,Jam,12/12/2016 15:09,afternoon,weekday,Monday
3061,Bread,12/12/2016 15:19,afternoon,weekday,Monday
3062,Coffee,12/12/2016 15:33,afternoon,weekday,Monday
3063,Tea,12/12/2016 15:44,afternoon,weekday,Monday
3063,Bread,12/12/2016 15:44,afternoon,weekday,Monday
3063,Hot chocolate,12/12/2016 15:44,afternoon,weekday,Monday
3063,Vegan mincepie,12/12/2016 15:44,afternoon,weekday,Monday
3063,Bread,12/12/2016 15:44,afternoon,weekday,Monday
3064,Juice,12/12/2016 15:46,afternoon,weekday,Monday
3064,Cake,12/12/2016 15:46,afternoon,weekday,Monday
3064,Jammie Dodgers,12/12/2016 15:46,afternoon,weekday,Monday
3064,Bread,12/12/2016 15:46,afternoon,weekday,Monday
3065,Bread,12/12/2016 15:53,afternoon,weekday,Monday
3066,Vegan mincepie,12/12/2016 16:12,afternoon,weekday,Monday
3066,Tea,12/12/2016 16:12,afternoon,weekday,Monday
3067,Coffee,12/12/2016 16:24,afternoon,weekday,Monday
3067,Pastry,12/12/2016 16:24,afternoon,weekday,Monday
3068,Scandinavian,12/13/2016 8:33,morning,weekday,Tuesday
3068,Vegan mincepie,12/13/2016 8:33,morning,weekday,Tuesday
3069,Bread,12/13/2016 8:37,morning,weekday,Tuesday
3070,Coffee,12/13/2016 9:04,morning,weekday,Tuesday
3070,Fudge,12/13/2016 9:04,morning,weekday,Tuesday
3070,Jam,12/13/2016 9:04,morning,weekday,Tuesday
3070,Fudge,12/13/2016 9:04,morning,weekday,Tuesday
3070,Fudge,12/13/2016 9:04,morning,weekday,Tuesday
3071,Jam,12/13/2016 9:06,morning,weekday,Tuesday
3071,Coffee,12/13/2016 9:06,morning,weekday,Tuesday
3071,Coffee,12/13/2016 9:06,morning,weekday,Tuesday
3073,Coffee,12/13/2016 9:30,morning,weekday,Tuesday
3073,Coffee,12/13/2016 9:30,morning,weekday,Tuesday
3074,Coffee,12/13/2016 9:40,morning,weekday,Tuesday
3074,Cookies,12/13/2016 9:40,morning,weekday,Tuesday
3074,Pastry,12/13/2016 9:40,morning,weekday,Tuesday
3075,Medialuna,12/13/2016 9:42,morning,weekday,Tuesday
3075,Bread,12/13/2016 9:42,morning,weekday,Tuesday
3076,Coffee,12/13/2016 9:43,morning,weekday,Tuesday
3076,Art Tray,12/13/2016 9:43,morning,weekday,Tuesday
3077,Tea,12/13/2016 9:48,morning,weekday,Tuesday
3077,Tea,12/13/2016 9:48,morning,weekday,Tuesday
3077,Toast,12/13/2016 9:48,morning,weekday,Tuesday
3078,Coke,12/13/2016 9:49,morning,weekday,Tuesday
3079,Coffee,12/13/2016 10:10,morning,weekday,Tuesday
3079,Bread,12/13/2016 10:10,morning,weekday,Tuesday
3080,Bakewell,12/13/2016 10:14,morning,weekday,Tuesday
3080,Farm House,12/13/2016 10:14,morning,weekday,Tuesday
3081,Bread,12/13/2016 10:31,morning,weekday,Tuesday
3081,Tea,12/13/2016 10:31,morning,weekday,Tuesday
3081,Coffee,12/13/2016 10:31,morning,weekday,Tuesday
3081,Alfajores,12/13/2016 10:31,morning,weekday,Tuesday
3081,Hot chocolate,12/13/2016 10:31,morning,weekday,Tuesday
3082,Farm House,12/13/2016 10:33,morning,weekday,Tuesday
3083,Coffee,12/13/2016 10:53,morning,weekday,Tuesday
3083,Bread,12/13/2016 10:53,morning,weekday,Tuesday
3084,Coffee,12/13/2016 11:08,morning,weekday,Tuesday
3084,Toast,12/13/2016 11:08,morning,weekday,Tuesday
3084,Scandinavian,12/13/2016 11:08,morning,weekday,Tuesday
3085,Bread,12/13/2016 11:28,morning,weekday,Tuesday
3085,Vegan mincepie,12/13/2016 11:28,morning,weekday,Tuesday
3086,Bread,12/13/2016 11:31,morning,weekday,Tuesday
3087,Coffee,12/13/2016 11:32,morning,weekday,Tuesday
3088,Coffee,12/13/2016 11:35,morning,weekday,Tuesday
3088,Bread,12/13/2016 11:35,morning,weekday,Tuesday
3088,Alfajores,12/13/2016 11:35,morning,weekday,Tuesday
3089,Coffee,12/13/2016 12:15,afternoon,weekday,Tuesday
3090,Bread,12/13/2016 12:17,afternoon,weekday,Tuesday
3091,Medialuna,12/13/2016 12:32,afternoon,weekday,Tuesday
3092,Coffee,12/13/2016 12:49,afternoon,weekday,Tuesday
3093,Frittata,12/13/2016 13:11,afternoon,weekday,Tuesday
3093,Tea,12/13/2016 13:11,afternoon,weekday,Tuesday
3093,Coffee,12/13/2016 13:11,afternoon,weekday,Tuesday
3094,Tea,12/13/2016 13:36,afternoon,weekday,Tuesday
3095,Tea,12/13/2016 13:56,afternoon,weekday,Tuesday
3095,Bakewell,12/13/2016 13:56,afternoon,weekday,Tuesday
3096,Farm House,12/13/2016 13:58,afternoon,weekday,Tuesday
3097,Coffee,12/13/2016 14:32,afternoon,weekday,Tuesday
3097,Pastry,12/13/2016 14:32,afternoon,weekday,Tuesday
3097,Medialuna,12/13/2016 14:32,afternoon,weekday,Tuesday
3098,Coffee,12/13/2016 14:37,afternoon,weekday,Tuesday
3098,Coffee,12/13/2016 14:37,afternoon,weekday,Tuesday
3098,Sandwich,12/13/2016 14:37,afternoon,weekday,Tuesday
3099,Coffee,12/13/2016 14:51,afternoon,weekday,Tuesday
3099,Medialuna,12/13/2016 14:51,afternoon,weekday,Tuesday
3100,Coffee,12/13/2016 14:59,afternoon,weekday,Tuesday
3100,Pastry,12/13/2016 14:59,afternoon,weekday,Tuesday
3101,Muffin,12/13/2016 15:04,afternoon,weekday,Tuesday
3101,Bread,12/13/2016 15:04,afternoon,weekday,Tuesday
3101,Bread,12/13/2016 15:04,afternoon,weekday,Tuesday
3101,Coffee,12/13/2016 15:04,afternoon,weekday,Tuesday
3102,Coffee,12/13/2016 15:06,afternoon,weekday,Tuesday
3102,Bakewell,12/13/2016 15:06,afternoon,weekday,Tuesday
3103,Bread,12/13/2016 15:17,afternoon,weekday,Tuesday
3104,Coffee,12/13/2016 15:19,afternoon,weekday,Tuesday
3105,Bread,12/13/2016 15:22,afternoon,weekday,Tuesday
3106,Coffee,12/13/2016 15:40,afternoon,weekday,Tuesday
3106,Coffee,12/13/2016 15:40,afternoon,weekday,Tuesday
3106,Alfajores,12/13/2016 15:40,afternoon,weekday,Tuesday
3107,Bread,12/13/2016 16:07,afternoon,weekday,Tuesday
3107,Truffles,12/13/2016 16:07,afternoon,weekday,Tuesday
3107,Coffee,12/13/2016 16:07,afternoon,weekday,Tuesday
3107,Truffles,12/13/2016 16:07,afternoon,weekday,Tuesday
3107,Scandinavian,12/13/2016 16:07,afternoon,weekday,Tuesday
3108,Tea,12/13/2016 16:26,afternoon,weekday,Tuesday
3108,Cake,12/13/2016 16:26,afternoon,weekday,Tuesday
3109,Jam,12/13/2016 16:53,afternoon,weekday,Tuesday
3110,Fudge,12/13/2016 18:34,evening,weekday,Tuesday
3110,Jam,12/13/2016 18:34,evening,weekday,Tuesday
3110,Jam,12/13/2016 18:34,evening,weekday,Tuesday
3111,Bread,12/14/2016 8:43,morning,weekday,Wednesday
3112,Coffee,12/14/2016 8:43,morning,weekday,Wednesday
3113,Tea,12/14/2016 8:55,morning,weekday,Wednesday
3113,Coffee,12/14/2016 8:55,morning,weekday,Wednesday
3114,Coffee,12/14/2016 8:57,morning,weekday,Wednesday
3114,Tea,12/14/2016 8:57,morning,weekday,Wednesday
3114,Toast,12/14/2016 8:57,morning,weekday,Wednesday
3115,Coffee,12/14/2016 9:07,morning,weekday,Wednesday
3116,Bread,12/14/2016 9:08,morning,weekday,Wednesday
3117,Coffee,12/14/2016 9:10,morning,weekday,Wednesday
3118,Coffee,12/14/2016 9:14,morning,weekday,Wednesday
3119,Bread,12/14/2016 9:18,morning,weekday,Wednesday
3120,Bread,12/14/2016 9:25,morning,weekday,Wednesday
3121,Fudge,12/14/2016 9:39,morning,weekday,Wednesday
3122,Coffee,12/14/2016 10:28,morning,weekday,Wednesday
3123,Coffee,12/14/2016 10:32,morning,weekday,Wednesday
3123,Tea,12/14/2016 10:32,morning,weekday,Wednesday
3124,Coffee,12/14/2016 10:38,morning,weekday,Wednesday
3124,Coffee,12/14/2016 10:38,morning,weekday,Wednesday
3124,Farm House,12/14/2016 10:38,morning,weekday,Wednesday
3125,Medialuna,12/14/2016 10:49,morning,weekday,Wednesday
3125,Muffin,12/14/2016 10:49,morning,weekday,Wednesday
3125,Coffee,12/14/2016 10:49,morning,weekday,Wednesday
3125,Juice,12/14/2016 10:49,morning,weekday,Wednesday
3126,Coffee,12/14/2016 10:52,morning,weekday,Wednesday
3127,Coffee,12/14/2016 10:55,morning,weekday,Wednesday
3127,Bread,12/14/2016 10:55,morning,weekday,Wednesday
3127,Bread,12/14/2016 10:55,morning,weekday,Wednesday
3128,Coffee,12/14/2016 11:01,morning,weekday,Wednesday
3128,Coffee,12/14/2016 11:01,morning,weekday,Wednesday
3128,Bread,12/14/2016 11:01,morning,weekday,Wednesday
3128,Muffin,12/14/2016 11:01,morning,weekday,Wednesday
3129,Vegan mincepie,12/14/2016 11:11,morning,weekday,Wednesday
3129,Coffee,12/14/2016 11:11,morning,weekday,Wednesday
3129,Tea,12/14/2016 11:11,morning,weekday,Wednesday
3130,Alfajores,12/14/2016 11:15,morning,weekday,Wednesday
3130,Coffee,12/14/2016 11:15,morning,weekday,Wednesday
3131,Coffee,12/14/2016 11:18,morning,weekday,Wednesday
3131,Coffee,12/14/2016 11:18,morning,weekday,Wednesday
3131,Medialuna,12/14/2016 11:18,morning,weekday,Wednesday
3133,Bread,12/14/2016 11:33,morning,weekday,Wednesday
3133,Tea,12/14/2016 11:33,morning,weekday,Wednesday
3134,Coffee,12/14/2016 11:34,morning,weekday,Wednesday
3135,Coffee,12/14/2016 11:46,morning,weekday,Wednesday
3136,Bread,12/14/2016 11:53,morning,weekday,Wednesday
3136,Pastry,12/14/2016 11:53,morning,weekday,Wednesday
3137,Bread,12/14/2016 12:00,afternoon,weekday,Wednesday
3138,Farm House,12/14/2016 12:02,afternoon,weekday,Wednesday
3139,Bread,12/14/2016 12:11,afternoon,weekday,Wednesday
3139,Alfajores,12/14/2016 12:11,afternoon,weekday,Wednesday
3141,Coffee,12/14/2016 12:34,afternoon,weekday,Wednesday
3142,Jam,12/14/2016 12:38,afternoon,weekday,Wednesday
3143,Coffee,12/14/2016 12:40,afternoon,weekday,Wednesday
3144,Pastry,12/14/2016 12:41,afternoon,weekday,Wednesday
3145,Tea,12/14/2016 12:42,afternoon,weekday,Wednesday
3146,Coffee,12/14/2016 12:49,afternoon,weekday,Wednesday
3146,Coffee,12/14/2016 12:49,afternoon,weekday,Wednesday
3147,Coffee,12/14/2016 13:07,afternoon,weekday,Wednesday
3147,Toast,12/14/2016 13:07,afternoon,weekday,Wednesday
3148,Coffee,12/14/2016 13:08,afternoon,weekday,Wednesday
3149,Coke,12/14/2016 13:13,afternoon,weekday,Wednesday
3149,Truffles,12/14/2016 13:13,afternoon,weekday,Wednesday
3150,Sandwich,12/14/2016 13:14,afternoon,weekday,Wednesday
3150,Tea,12/14/2016 13:14,afternoon,weekday,Wednesday
3150,Coffee,12/14/2016 13:14,afternoon,weekday,Wednesday
3151,Tea,12/14/2016 13:16,afternoon,weekday,Wednesday
3152,Coke,12/14/2016 13:36,afternoon,weekday,Wednesday
3153,Bread,12/14/2016 13:59,afternoon,weekday,Wednesday
3153,Sandwich,12/14/2016 13:59,afternoon,weekday,Wednesday
3153,Bread,12/14/2016 13:59,afternoon,weekday,Wednesday
3154,Juice,12/14/2016 14:01,afternoon,weekday,Wednesday
3154,Bread,12/14/2016 14:01,afternoon,weekday,Wednesday
3154,Art Tray,12/14/2016 14:01,afternoon,weekday,Wednesday
3154,Toast,12/14/2016 14:01,afternoon,weekday,Wednesday
3155,Tea,12/14/2016 14:49,afternoon,weekday,Wednesday
3155,Bread,12/14/2016 14:49,afternoon,weekday,Wednesday
3156,Coffee,12/14/2016 15:13,afternoon,weekday,Wednesday
3156,Alfajores,12/14/2016 15:13,afternoon,weekday,Wednesday
3157,Hot chocolate,12/14/2016 15:18,afternoon,weekday,Wednesday
3157,Hot chocolate,12/14/2016 15:18,afternoon,weekday,Wednesday
3157,Toast,12/14/2016 15:18,afternoon,weekday,Wednesday
3157,Pastry,12/14/2016 15:18,afternoon,weekday,Wednesday
3158,Sandwich,12/14/2016 15:33,afternoon,weekday,Wednesday
3158,Tea,12/14/2016 15:33,afternoon,weekday,Wednesday
3158,Juice,12/14/2016 15:33,afternoon,weekday,Wednesday
3158,Vegan mincepie,12/14/2016 15:33,afternoon,weekday,Wednesday
3159,Bread,12/14/2016 15:34,afternoon,weekday,Wednesday
3160,Alfajores,12/14/2016 15:38,afternoon,weekday,Wednesday
3160,Muffin,12/14/2016 15:38,afternoon,weekday,Wednesday
3161,Coffee,12/14/2016 15:41,afternoon,weekday,Wednesday
3161,Jammie Dodgers,12/14/2016 15:41,afternoon,weekday,Wednesday
3162,Jammie Dodgers,12/14/2016 15:45,afternoon,weekday,Wednesday
3162,Bread,12/14/2016 15:45,afternoon,weekday,Wednesday
3163,Tea,12/14/2016 15:57,afternoon,weekday,Wednesday
3163,Coffee,12/14/2016 15:57,afternoon,weekday,Wednesday
3163,Jammie Dodgers,12/14/2016 15:57,afternoon,weekday,Wednesday
3163,Cake,12/14/2016 15:57,afternoon,weekday,Wednesday
3163,Bread,12/14/2016 15:57,afternoon,weekday,Wednesday
3164,Coffee,12/15/2016 8:45,morning,weekday,Thursday
3164,Coffee,12/15/2016 8:45,morning,weekday,Thursday
3165,Bread,12/15/2016 8:48,morning,weekday,Thursday
3165,Pastry,12/15/2016 8:48,morning,weekday,Thursday
3165,Medialuna,12/15/2016 8:48,morning,weekday,Thursday
3166,Alfajores,12/15/2016 8:58,morning,weekday,Thursday
3166,Pastry,12/15/2016 8:58,morning,weekday,Thursday
3167,Medialuna,12/15/2016 9:08,morning,weekday,Thursday
3167,Toast,12/15/2016 9:08,morning,weekday,Thursday
3167,Coffee,12/15/2016 9:08,morning,weekday,Thursday
3168,Bread,12/15/2016 9:15,morning,weekday,Thursday
3168,Tea,12/15/2016 9:15,morning,weekday,Thursday
3168,Pastry,12/15/2016 9:15,morning,weekday,Thursday
3169,Bread,12/15/2016 9:25,morning,weekday,Thursday
3170,Coffee,12/15/2016 9:31,morning,weekday,Thursday
3171,Bread,12/15/2016 9:35,morning,weekday,Thursday
3171,Hot chocolate,12/15/2016 9:35,morning,weekday,Thursday
3172,Bread,12/15/2016 10:11,morning,weekday,Thursday
3173,Pastry,12/15/2016 10:15,morning,weekday,Thursday
3174,Coffee,12/15/2016 10:27,morning,weekday,Thursday
3174,Coffee,12/15/2016 10:27,morning,weekday,Thursday
3175,Bread,12/15/2016 10:31,morning,weekday,Thursday
3176,Coffee,12/15/2016 10:49,morning,weekday,Thursday
3176,Hot chocolate,12/15/2016 10:49,morning,weekday,Thursday
3177,Farm House,12/15/2016 10:50,morning,weekday,Thursday
3178,Coffee,12/15/2016 10:54,morning,weekday,Thursday
3179,Coffee,12/15/2016 11:00,morning,weekday,Thursday
3179,Coffee,12/15/2016 11:00,morning,weekday,Thursday
3180,Coffee,12/15/2016 11:03,morning,weekday,Thursday
3181,Dulce de Leche,12/15/2016 11:04,morning,weekday,Thursday
3182,Pastry,12/15/2016 11:24,morning,weekday,Thursday
3182,Farm House,12/15/2016 11:24,morning,weekday,Thursday
3183,Bread,12/15/2016 11:26,morning,weekday,Thursday
3183,Vegan mincepie,12/15/2016 11:26,morning,weekday,Thursday
3183,Bread,12/15/2016 11:26,morning,weekday,Thursday
3184,Bread,12/15/2016 11:28,morning,weekday,Thursday
3185,Coffee,12/15/2016 11:40,morning,weekday,Thursday
3185,Hot chocolate,12/15/2016 11:40,morning,weekday,Thursday
3185,Pastry,12/15/2016 11:40,morning,weekday,Thursday
3186,Coffee,12/15/2016 12:04,afternoon,weekday,Thursday
3186,Vegan mincepie,12/15/2016 12:04,afternoon,weekday,Thursday
3186,Pastry,12/15/2016 12:04,afternoon,weekday,Thursday
